no,IUCN,IUCNtyp,subfam,NPG,tribe,gen,ecores,trend,ndist,curdist,range,endem,alt,hbt,cult,mode,hab,ht,arm,hair,leaflmin,leaflmax,llmaxcov,leafmarg,leaftype,flordisp,hook,deh,seedsize,seedcoat
7152,7,OTH,3,5,28,Pediomelum,0,NA,1,1,1,1,3,2,0,2,4,NA,0,1,1,1,2,1,3,2,0,1,1,NA
7153,7,OTH,3,5,28,Pediomelum,0,NA,1,1,1,1,1,2,0,2,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
7154,7,OTH,3,5,28,Pediomelum,0,NA,1,1,1,1,2,2,0,2,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
7155,7,OTH,3,5,28,Pediomelum,0,NA,1,1,1,0,2,2,0,2,4,1,0,1,1,2,6,1,3,2,0,1,1,NA
7156,7,OTH,3,5,28,Pediomelum,0,NA,1,1,1,1,1,2,0,2,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
7334,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,1,2,0,2,2,1,0,0,1,1,2,1,3,1,NA,NA,NA,NA
7335,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,2,2,0,2,4,1,0,0,1,2,6,1,3,2,0,0,NA,NA
7336,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,NA,NA,0,2,4,1,0,1,1,1,2,1,2,1,NA,NA,NA,NA
7337,7,OTH,3,5,28,Psoralea,0,NA,4,7,1,0,NA,2,0,2,2,2,0,1,1,1,2,1,2,1,NA,NA,NA,NA
7338,8,OTH,3,5,28,Psoralea,1,NA,1,1,1,0,1,2,0,2,4,1,0,1,1,2,6,1,3,2,1,0,1,NA
7339,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,1,2,0,2,4,1,0,1,1,1,2,1,2,1,NA,NA,NA,NA
7340,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,1,1,2,6,2,3,2,0,0,NA,NA
7341,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,0,1,2,6,2,3,2,0,0,1,NA
7342,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,0,3,2,0,2,4,1,0,1,1,1,2,1,3,2,0,0,1,NA
7343,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,1,0,1,1,2,6,1,3,2,1,0,1,NA
7344,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,1,NA,0,2,4,1,0,1,1,1,2,2,3,2,0,0,1,NA
7345,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,NA,0,1,1,2,6,1,3,2,0,0,1,NA
7346,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,1,0,1,1,3,10,1,3,2,0,0,1,NA
7347,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,NA,0,1,1,2,6,1,3,2,0,0,1,NA
7348,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,1,2,0,2,2,1,0,0,1,1,2,1,3,2,NA,NA,NA,NA
7349,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,NA,NA,0,2,2,1,0,1,1,1,2,1,3,2,0,0,1,NA
7350,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,0,3,2,0,2,4,1,0,1,1,2,6,1,3,2,0,0,1,NA
7351,7,OTH,3,5,28,Psoralea,0,NA,4,7,1,0,NA,NA,0,2,2,1,0,0,1,1,2,1,3,2,NA,NA,NA,NA
7352,7,OTH,3,5,28,Psoralea,0,NA,2,2,1,0,2,2,0,2,2,2,0,1,1,1,2,1,3,2,1,0,1,NA
7353,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,1,2,0,2,2,1,0,0,1,1,2,1,3,1,NA,NA,NA,NA
7354,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,1,NA,0,1,4,1,0,0,1,1,2,2,3,2,0,0,NA,NA
7355,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,3,2,0,2,4,1,0,1,1,2,6,1,3,2,0,0,1,NA
7356,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,1,2,0,2,2,1,0,1,1,1,2,1,2,1,NA,NA,NA,NA
7357,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,0,NA,2,0,2,4,1,0,0,1,1,2,1,3,2,1,0,1,NA
7358,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,1,0,1,1,2,6,1,3,2,0,0,1,NA
7359,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,1,2,0,2,4,1,0,0,1,1,2,1,2,1,NA,NA,NA,NA
7360,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,0,1,2,6,1,2,2,0,0,1,NA
7361,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,2,0,1,1,2,6,1,3,2,0,0,1,NA
7362,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,0,1,2,0,2,4,1,0,0,1,2,6,1,3,2,0,0,1,NA
7363,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,NA,NA,0,2,4,NA,0,1,2,2,6,1,3,2,NA,NA,NA,NA
7364,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,1,2,0,2,2,2,0,1,1,2,6,2,2,2,0,0,1,NA
7365,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,3,2,0,2,4,1,0,1,1,2,6,1,3,2,0,0,1,NA
7366,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,1,2,0,2,4,1,0,1,1,1,2,1,2,1,NA,NA,NA,NA
7367,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,NA,0,1,1,3,10,1,3,2,0,0,1,NA
7368,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,1,2,0,2,4,1,0,1,1,2,6,2,3,2,0,0,NA,NA
7369,7,OTH,3,5,28,Psoralea,0,NA,3,3,1,0,3,3,0,2,4,1,0,1,1,1,2,1,3,2,0,0,1,NA
7370,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,1,NA,0,2,4,1,0,1,1,1,2,2,3,2,0,0,1,NA
7371,9,OTH,3,5,28,Psoralea,1,NA,3,7,1,0,NA,3,NA,2,2,2,0,1,1,1,2,1,3,1,0,0,1,NA
7372,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,NA,NA,0,2,2,2,0,1,2,2,6,1,3,2,0,0,1,NA
7373,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,1,2,0,2,4,NA,0,0,1,1,2,1,3,1,NA,NA,NA,NA
7374,7,OTH,3,5,28,Psoralea,0,NA,4,4,1,1,1,2,0,2,2,1,0,0,1,1,2,1,3,1,NA,NA,NA,NA
7375,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,2,0,1,1,1,2,1,3,2,0,0,1,NA
7376,7,OTH,3,5,28,Psoralea,0,NA,3,3,1,0,3,3,0,2,4,1,0,1,1,1,2,1,3,2,0,0,1,NA
7377,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,0,2,2,0,2,4,1,0,1,1,1,2,1,3,2,0,0,1,NA
7378,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,1,0,1,1,2,6,1,3,2,0,0,1,NA
7379,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,NA,2,0,2,4,1,0,0,1,2,6,1,3,2,NA,NA,NA,NA
7380,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,1,1,2,0,2,4,1,0,1,2,2,6,1,3,2,0,0,1,NA
7381,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,NA,1,0,2,4,1,0,1,1,2,6,1,3,2,0,0,NA,NA
7382,7,OTH,3,5,28,Psoralea,0,NA,1,1,1,0,NA,2,0,2,4,1,0,1,1,2,6,1,3,2,0,0,1,NA
7383,7,OTH,3,5,28,Psoralea,0,NA,5,5,1,1,1,2,0,2,2,2,0,0,3,3,10,1,3,2,0,0,1,NA
7384,7,OTH,3,5,28,Psoralidium,0,NA,1,1,1,1,3,2,0,2,4,1,0,1,1,1,2,1,3,2,0,0,1,NA
7385,8,OTH,3,5,28,Psoralidium,1,NA,1,1,1,0,3,2,NA,2,4,1,0,1,1,1,2,1,3,2,0,0,1,NA
7386,8,OTH,3,5,28,Psoralidium,1,NA,1,1,1,0,3,2,NA,2,4,2,0,1,1,1,2,1,3,2,0,0,1,NA
7580,7,OTH,3,5,28,Rupertia,0,NA,1,1,1,1,1,2,0,2,4,1,0,0,1,3,10,1,3,2,0,0,1,NA
7581,7,OTH,3,5,28,Rupertia,0,NA,1,1,1,0,1,2,0,2,4,1,0,1,1,2,6,1,3,2,0,0,1,NA
7582,7,OTH,3,5,28,Rupertia,0,NA,1,1,1,0,3,2,0,2,4,1,0,1,1,2,6,1,3,2,0,0,1,NA
7909,8,OTH,3,5,29,Sesbania,1,NA,2,8,1,0,1,2,NA,2,4,2,1,1,1,1,2,1,3,2,0,1,1,NA
7910,8,OTH,3,5,29,Sesbania,1,NA,5,5,1,1,1,2,0,2,2,2,0,0,1,1,2,1,3,2,0,1,NA,NA
7911,7,OTH,3,5,29,Sesbania,0,NA,5,5,1,1,NA,2,0,1,4,2,0,0,1,1,2,1,3,2,0,1,NA,NA
7912,8,OTH,3,5,29,Sesbania,1,NA,7,7,2,0,1,2,NA,1,4,2,0,1,1,1,2,1,3,2,0,1,1,NA
7913,7,OTH,3,5,29,Sesbania,0,NA,5,5,1,1,1,2,0,2,2,2,0,0,1,1,2,1,3,2,0,1,NA,NA
7914,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,NA,NA,0,2,2,2,0,0,1,1,2,1,3,2,0,1,NA,NA
7915,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,2,1,0,2,1,2,0,1,1,1,2,1,3,2,0,1,1,NA
7916,8,OTH,3,5,29,Sesbania,1,NA,3,3,1,0,NA,2,NA,2,4,2,0,0,1,1,2,1,3,2,0,1,1,NA
7917,7,OTH,3,5,29,Sesbania,0,NA,5,5,1,1,NA,2,0,1,4,2,0,0,1,1,2,1,3,2,0,1,NA,NA
7918,8,OTH,3,5,29,Sesbania,1,NA,3,3,1,0,NA,2,NA,2,4,2,0,0,1,1,2,1,3,2,0,1,1,NA
7919,7,OTH,3,5,29,Sesbania,0,NA,5,5,1,1,NA,NA,0,2,1,2,0,0,1,2,6,1,3,2,0,1,NA,NA
7920,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,2,NA,0,2,1,2,0,1,1,1,2,1,3,2,0,1,1,NA
7921,9,OTH,3,5,29,Sesbania,1,NA,2,8,1,0,NA,NA,1,2,1,2,0,1,1,1,2,1,3,2,0,1,NA,NA
7922,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,1,2,0,1,4,2,1,0,1,1,2,1,3,2,0,1,1,NA
7923,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,1,NA,0,2,4,2,0,0,1,1,2,1,3,2,0,1,NA,NA
7924,8,OTH,3,5,29,Sesbania,1,NA,3,7,1,0,1,3,NA,2,4,2,0,0,1,1,2,1,3,2,0,1,1,NA
7925,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,1,3,0,2,4,2,0,0,1,1,2,1,3,2,0,1,1,NA
7926,8,OTH,3,5,29,Sesbania,1,NA,7,7,2,0,1,2,NA,2,4,2,0,1,1,1,2,1,3,2,0,1,1,NA
7927,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,2,2,0,2,2,2,0,0,1,1,2,1,3,2,0,1,1,NA
7928,8,OTH,3,5,29,Sesbania,1,NA,2,2,1,0,1,3,NA,2,4,1,0,0,1,1,2,1,3,2,0,1,NA,NA
7929,7,OTH,3,5,29,Sesbania,0,NA,3,3,1,1,2,3,0,2,2,2,0,1,1,1,2,1,3,2,NA,1,1,NA
7930,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,2,NA,0,2,2,2,0,0,1,1,2,1,3,2,0,1,1,NA
7931,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,1,1,2,0,2,2,2,0,1,1,1,2,1,3,2,0,1,1,NA
7932,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,1,NA,0,1,4,2,0,0,1,1,2,1,3,2,0,1,1,NA
7933,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,1,NA,0,2,4,2,1,0,1,1,2,1,3,2,0,1,1,NA
7934,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,1,2,0,1,4,2,0,0,1,1,2,1,3,2,0,1,1,NA
7935,9,OTH,3,5,29,Sesbania,1,NA,6,7,1,0,NA,NA,NA,2,2,2,0,0,NA,NA,NA,1,3,2,NA,1,NA,NA
7936,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,3,NA,0,2,4,2,0,1,1,1,2,1,3,2,0,1,1,NA
7937,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,1,2,0,2,4,2,0,1,1,1,2,1,3,2,0,1,1,NA
7938,8,OTH,3,5,29,Sesbania,1,NA,2,8,1,0,1,2,NA,2,4,2,1,1,1,1,2,1,3,2,0,1,1,NA
7939,8,OTH,3,5,29,Sesbania,1,NA,2,8,1,0,3,3,NA,2,1,2,0,1,1,1,2,1,3,2,0,1,1,NA
7940,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,1,NA,0,2,4,2,1,0,1,1,2,1,3,2,0,1,1,NA
7941,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,0,1,3,0,2,4,2,0,1,1,1,2,1,3,2,0,1,1,NA
7942,7,OTH,3,5,29,Sesbania,0,NA,2,2,1,1,1,NA,0,2,4,2,0,0,1,1,2,1,3,2,0,1,1,NA
7943,7,OTH,3,5,29,Sesbania,0,NA,7,7,2,0,1,3,0,1,4,2,1,1,1,1,2,1,3,2,0,1,1,NA
7944,7,OTH,3,5,29,Sesbania,0,NA,3,7,1,0,1,3,0,2,2,2,0,1,1,1,2,1,3,2,NA,0,1,NA
1212,8,OTH,3,5,30,Acmispon,1,NA,1,1,1,0,3,2,NA,1,4,1,0,1,1,1,2,1,3,2,0,0,1,NA
1213,7,OTH,3,5,30,Acmispon,0,NA,1,1,1,0,2,2,0,1,4,1,0,1,1,1,2,1,3,1,0,NA,NA,NA
1214,7,OTH,3,5,30,Acmispon,0,NA,1,1,1,0,1,2,0,1,4,1,0,1,1,1,2,1,3,1,0,NA,NA,NA
1489,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,NA,NA,NA,2,2,1,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1490,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,2,2,NA,2,2,NA,0,1,1,1,2,1,3,2,0,NA,1,NA
1491,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,NA,2,1,2,2,1,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1492,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,NA,NA,NA,1,4,NA,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1493,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,NA,1,NA,2,2,1,0,1,NA,NA,NA,1,3,1,NA,NA,NA,NA
1494,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,NA,2,NA,1,4,NA,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1495,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,NA,NA,NA,2,2,1,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1496,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,NA,NA,NA,2,2,1,1,0,NA,NA,NA,1,3,1,NA,NA,NA,NA
1497,8,OTH,3,5,30,Anthyllis,1,NA,1,1,1,0,NA,NA,NA,1,4,NA,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1498,8,OTH,3,5,30,Anthyllis,1,NA,1,1,1,0,2,NA,NA,2,2,NA,0,1,1,1,2,1,3,2,0,NA,1,NA
1499,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,1,NA,NA,NA,2,4,1,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1500,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,2,NA,NA,2,2,1,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1501,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,1,NA,NA,NA,2,2,1,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1502,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,2,NA,NA,2,2,1,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1503,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,NA,NA,NA,2,2,1,0,1,NA,NA,NA,1,3,2,NA,NA,NA,NA
1504,7,OTH,3,5,30,Anthyllis,0,NA,1,1,1,0,NA,NA,NA,2,2,1,0,1,NA,NA,NA,1,2,1,NA,NA,NA,NA
1505,8,OTH,3,5,30,Anthyllis,1,NA,1,7,1,0,3,2,1,2,4,1,0,1,NA,NA,NA,1,3,2,0,0,1,NA
1506,7,OTH,3,5,30,Antopetitia,0,NA,2,2,1,0,2,2,0,1,4,2,0,1,1,1,2,1,3,2,NA,1,1,NA
3500,7,OTH,3,5,30,Coronilla,0,NA,1,1,1,0,2,3,NA,2,4,1,0,0,1,1,2,1,3,2,NA,NA,1,NA
3501,7,OTH,3,5,30,Coronilla,0,NA,1,1,1,0,3,2,NA,2,2,1,0,0,1,1,2,1,3,2,0,NA,1,NA
3502,7,OTH,3,5,30,Coronilla,0,NA,1,1,1,0,NA,2,NA,2,2,1,0,0,1,1,2,1,3,2,NA,NA,1,NA
3503,7,OTH,3,5,30,Coronilla,0,NA,1,1,1,0,NA,3,NA,2,2,1,0,0,1,1,2,1,3,2,NA,NA,1,NA
3504,8,OTH,3,5,30,Coronilla,1,NA,1,1,1,0,1,2,NA,1,4,1,0,0,1,1,2,1,3,2,NA,NA,NA,NA
3505,8,OTH,3,5,30,Coronilla,1,NA,1,7,1,0,3,3,NA,1,4,1,0,NA,1,2,6,1,3,2,NA,NA,1,NA
3506,7,OTH,3,5,30,Coronilla,0,NA,2,2,1,1,2,NA,0,1,4,1,0,0,1,1,2,1,3,2,0,NA,2,NA
3507,8,OTH,3,5,30,Coronilla,1,NA,1,1,1,0,NA,2,NA,2,2,1,0,0,1,1,2,1,3,2,NA,NA,1,NA
3508,9,OTH,3,5,30,Coronilla,1,NA,1,7,1,0,NA,3,NA,2,2,1,0,0,1,1,2,1,3,2,NA,NA,1,NA
3509,9,OTH,3,5,30,Coronilla,1,NA,1,7,1,0,3,3,1,2,4,2,0,0,1,1,2,1,3,2,0,NA,1,NA
4846,7,OTH,3,5,30,Dorycnium,0,NA,1,1,1,0,1,2,0,2,2,1,0,1,1,1,2,1,3,2,0,1,1,NA
4847,8,OTH,3,5,30,Dorycnium,1,NA,1,7,1,0,NA,2,NA,2,2,1,0,1,1,1,2,1,3,2,0,1,NA,NA
4848,8,OTH,3,5,30,Dorycnium,1,NA,1,7,1,0,3,3,NA,2,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
4849,7,OTH,3,5,30,Dorycnium,0,NA,1,1,1,0,NA,2,NA,2,2,1,0,1,1,1,2,1,3,2,0,1,NA,NA
4850,7,OTH,3,5,30,Dorycnium,0,NA,1,1,1,0,NA,NA,NA,1,4,1,0,0,1,1,2,1,3,2,0,1,NA,NA
4851,7,OTH,3,5,30,Dorycnopsis,0,NA,2,2,1,0,2,2,0,2,4,1,NA,1,1,1,2,1,3,2,NA,0,NA,NA
4852,7,OTH,3,5,30,Dorycnopsis,0,NA,1,1,1,0,NA,NA,NA,2,4,1,0,0,NA,NA,NA,1,3,2,NA,NA,NA,NA
5257,7,OTH,3,5,30,Hammatolobium ,0,NA,1,1,1,0,2,2,NA,2,4,1,0,1,1,1,2,1,3,1,0,NA,NA,NA
5331,7,OTH,3,5,30,Hippocrepis,0,NA,1,1,1,1,NA,NA,NA,2,4,1,0,0,1,1,2,1,3,2,NA,NA,NA,NA
5332,8,OTH,3,5,30,Hippocrepis,1,NA,1,1,1,NA,1,2,NA,1,4,1,0,1,1,1,2,1,3,2,0,NA,1,NA
5333,8,OTH,3,5,30,Hippocrepis,1,NA,1,1,1,0,3,2,NA,1,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
5334,7,OTH,3,5,30,Hippocrepis,0,NA,1,1,1,0,2,2,0,1,4,1,0,1,1,1,2,1,3,2,0,NA,1,NA
5335,7,OTH,3,5,30,Hippocrepis,0,NA,1,7,1,0,2,2,NA,2,4,1,0,1,1,1,2,1,3,2,0,NA,NA,NA
5336,8,OTH,3,5,30,Hippocrepis,1,NA,1,1,1,0,NA,NA,NA,1,4,NA,0,1,1,1,2,1,3,2,0,NA,NA,NA
5337,7,OTH,3,5,30,Hippocrepis,0,NA,1,1,1,0,1,2,NA,2,4,1,0,1,1,1,2,1,3,2,0,NA,NA,NA
5338,7,OTH,3,5,30,Hippocrepis,0,NA,1,1,1,0,1,2,0,1,4,1,0,0,1,1,2,1,3,2,0,NA,1,NA
5339,7,OTH,3,5,30,Hippocrepis,0,NA,1,1,1,0,1,2,NA,2,4,1,0,0,1,1,2,1,3,2,NA,NA,NA,NA
5340,7,OTH,3,5,30,Hippocrepis,0,NA,1,1,1,1,NA,NA,NA,2,4,1,0,1,1,1,2,1,3,2,NA,NA,NA,NA
5341,7,OTH,3,5,30,Hippocrepis,0,NA,1,1,1,1,NA,NA,NA,2,4,1,0,1,1,1,2,1,3,2,NA,NA,NA,NA
5342,8,OTH,3,5,30,Hippocrepis,1,NA,1,1,1,0,1,2,NA,1,4,1,0,0,1,1,2,1,3,2,0,NA,1,NA
5343,7,OTH,3,5,30,Hippocrepis,0,NA,1,1,1,1,NA,NA,NA,2,4,1,0,0,1,1,2,1,3,2,NA,NA,NA,NA
5346,7,OTH,3,5,30,Hosackia,0,NA,1,1,1,0,2,2,0,2,4,2,0,0,1,1,2,1,3,2,0,NA,NA,NA
5347,7,OTH,3,5,30,Hosackia,0,NA,3,3,1,0,2,2,0,2,4,1,0,1,1,1,2,1,3,2,NA,1,1,NA
5389,8,OTH,3,5,30,Hymenocarpos,1,NA,1,1,1,0,1,2,NA,1,4,1,0,1,NA,2,6,1,3,2,0,0,1,NA
6263,7,OTH,3,5,30,Lotus,0,NA,1,1,1,1,3,NA,NA,2,4,1,0,1,1,1,2,1,3,2,NA,NA,NA,NA
6264,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,1,2,0,2,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
6265,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,2,NA,NA,2,4,1,0,1,1,1,2,1,3,1,0,1,NA,NA
6266,9,OTH,3,5,30,Lotus,1,NA,1,9,1,0,1,2,NA,1,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
6267,8,OTH,3,5,30,Lotus,1,NA,2,2,1,0,1,NA,NA,1,4,1,0,1,1,1,2,1,3,1,NA,1,NA,NA
6268,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,2,NA,1,4,1,0,1,1,1,2,1,3,2,0,1,NA,NA
6269,7,OTH,3,5,30,Lotus,0,NA,7,7,2,0,NA,3,0,2,4,NA,0,1,1,1,2,1,3,1,0,1,NA,NA
6270,7,OTH,3,5,30,Lotus,0,NA,1,1,1,1,NA,NA,NA,2,4,1,0,1,1,1,2,1,3,1,0,1,NA,NA
6271,7,OTH,3,5,30,Lotus,0,NA,2,2,1,0,2,2,0,2,4,1,0,0,1,1,2,1,3,2,NA,NA,NA,NA
6272,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,2,NA,1,4,1,0,1,1,1,2,1,3,1,0,NA,NA,NA
6273,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,NA,NA,2,4,1,0,1,1,1,2,1,3,2,0,1,NA,NA
6274,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,2,NA,1,4,1,0,0,1,1,2,1,3,2,0,1,NA,NA
6275,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,2,NA,1,4,1,0,1,1,1,2,1,3,1,0,NA,1,NA
6276,9,OTH,3,5,30,Lotus,1,NA,7,9,2,0,3,2,1,2,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
6277,9,OTH,3,5,30,Lotus,1,NA,1,7,1,0,NA,2,NA,2,4,1,0,1,1,1,2,1,3,2,0,1,NA,NA
6278,7,OTH,3,5,30,Lotus,0,NA,5,5,1,1,1,NA,0,2,4,NA,0,1,1,1,2,1,3,1,0,1,NA,NA
6279,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,2,NA,2,4,1,0,0,1,1,2,1,3,2,0,1,NA,NA
6280,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,NA,NA,2,4,1,0,1,1,1,2,1,3,2,0,1,NA,NA
6281,7,OTH,3,5,30,Lotus,0,NA,7,7,2,0,2,2,0,2,4,1,0,1,NA,NA,NA,1,3,2,0,1,NA,NA
6282,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,NA,NA,2,4,1,0,0,1,1,2,1,3,2,0,1,NA,NA
6283,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,2,NA,1,4,1,0,0,1,1,2,1,3,1,0,1,NA,NA
6284,7,OTH,3,5,30,Lotus,0,NA,2,2,1,0,NA,NA,0,2,4,1,0,1,1,1,2,1,3,1,0,1,NA,NA
6285,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,3,2,0,2,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
6286,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,2,NA,NA,2,4,1,0,1,1,1,2,1,3,1,0,1,NA,NA
6287,7,OTH,3,5,30,Lotus,0,NA,2,2,1,0,2,2,0,2,4,1,0,1,1,1,2,1,3,1,0,NA,NA,NA
6288,8,OTH,3,5,30,Lotus,1,NA,1,1,1,0,1,2,NA,1,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
6289,7,OTH,3,5,30,Lotus,0,NA,2,2,1,0,1,2,0,1,4,1,0,1,1,1,2,1,3,2,0,1,NA,NA
6290,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,1,2,NA,2,4,1,0,0,1,1,2,1,3,2,0,1,NA,NA
6291,8,OTH,3,5,30,Lotus,1,NA,2,2,1,0,2,3,NA,1,4,1,0,1,1,1,2,1,3,2,0,1,NA,NA
6292,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,1,2,0,2,4,1,0,1,1,1,2,1,3,2,0,1,1,NA
6293,7,OTH,3,5,30,Lotus,0,NA,1,1,1,0,NA,NA,NA,2,4,1,0,1,1,1,2,1,3,2,0,1,NA,NA
6294,8,OTH,3,5,30,Lotus,1,NA,1,1,1,0,NA,2,NA,2,4,1,0,1,1,1,2,1,3,1,0,NA,NA,NA
6295,4,D2,3,5,30,Lotus,-1,NA,2,2,1,1,NA,2,0,2,4,1,0,1,1,1,2,1,3,1,0,NA,NA,NA
6296,7,OTH,3,5,30,Lotus,0,NA,2,2,1,1,NA,2,0,2,4,1,0,0,1,1,2,1,3,1,0,NA,NA,NA
6297,8,OTH,3,5,30,Lotus,1,NA,1,1,1,0,NA,2,NA,1,4,1,0,1,1,1,2,1,3,2,0,1,NA,NA
6298,7,OTH,3,5,30,Lotus,0,NA,7,7,2,0,NA,2,NA,2,4,1,0,1,1,1,2,1,3,2,0,1,NA,NA
